sample_pos,global_idx,hoyer,zeta_full,zeta_proxy,c_d,c_a
718,14373,45.1654682151199,0.9964708526079695,0.9452337003286039,0.03796148274795859,0.07157111659483366
719,14393,45.182475277705514,0.9949806828751379,0.9327264699806308,0.07963299579026725,0.05491406424847108
720,14413,45.152106568102695,0.9948823599932944,0.9277043847193019,0.04734260319499911,0.097248627366397
721,14433,45.188469229939685,0.9943922002199502,0.929618558601662,0.08401886495760189,0.05674401783907418
722,14453,45.191956643979395,0.9912831791600919,0.9059781765506899,0.08123115157036774,0.1068124953282525
723,14473,45.19704502947293,0.995251841553168,0.9367315568061737,0.041996500525264525,0.084540385862388
724,14493,45.17880133754923,0.9954608785277373,0.9424117634639557,0.04804460784749738,0.06713186522459119
725,14513,45.11420651408318,0.9962802547095827,0.9412562893124317,0.038181445296780483,0.0793059760783562
726,14533,45.18261573540059,0.9938871047032443,0.9153385753818254,0.04789656410682858,0.12142628512952078
727,14553,45.19185654698349,0.9942525369374481,0.9319664272301159,0.04913414799890464,0.08693299754086353
728,14573,45.166155739695334,0.9948407645631191,0.9324910498512683,0.05950266522303488,0.07551523507442862
729,14593,45.19370357158838,0.9950405143231421,0.9377572610068279,0.05400073752741188,0.07048474045893231
730,14613,45.17532020408609,0.9959793009485113,0.9410686854263927,0.04400552380850481,0.07385710533870986
731,14633,45.14742238892077,0.995416299382459,0.9216583254365595,0.036917664104627324,0.11976568502225374
732,14653,45.224247428664974,0.9887367723308524,0.8977807689877122,0.10161670807787462,0.10282175394670089
733,14673,45.12801004568474,0.9960369048326527,0.9338005555555273,0.04134041208302741,0.09105847680591787
734,14693,45.17702624949843,0.9961374055901633,0.9501832824248608,0.04651257538045324,0.053120859769825134
735,14713,45.14695080081743,0.9948149532296653,0.9163257928775018,0.037000119387937916,0.1303482948570584
736,14733,45.167140424926146,0.9944076881001869,0.9160372065663128,0.045674425429290115,0.12225116143808434
737,14754,45.186249358225034,0.995258015868701,0.9354849524632992,0.05150606412425426,0.07752403094914742
738,14774,45.09233285989903,0.9962372274248964,0.9339944544302529,0.039788239452343825,0.0922228516871504
739,14794,45.152865348908456,0.996733421528751,0.952402019165582,0.04453154748274146,0.050664414186094534
740,14814,45.20556731923125,0.993208685420576,0.9291035337894908,0.05337976685234286,0.08841316556867555
741,14834,45.19272434036792,0.9947923341671636,0.9317060289300861,0.05718090353667105,0.0794070386031567
742,14854,45.20145310231352,0.9941555417628504,0.9208355146591618,0.04500205157215146,0.11332691910952505
743,14874,45.16974283397196,0.9955018053894394,0.933953899695213,0.04392255045767923,0.08816965015189479
744,14894,45.19960653000367,0.9957143979702977,0.943435726942042,0.04490999948060601,0.06821854663531005
745,14914,45.17928706294803,0.995102663195566,0.9363483218850851,0.056427591611251895,0.07087576461857788
746,14934,45.20569116215796,0.9926749590808116,0.8977487601263071,0.045685695880124055,0.15881678386726192
747,14954,45.05884527822624,0.9972145913218959,0.9538273515564615,0.04120372884190627,0.05114156804517087
748,14974,45.2027304879152,0.9925052413494537,0.9203727087761886,0.07456719971742917,0.08468738273019377
749,14994,45.15956643748637,0.9948794288048715,0.9301367877458937,0.0581288129646911,0.08159761154352149
750,15014,45.237168064805395,0.9840766133398736,0.8775755326529624,0.1062379021353085,0.13861103255876656
751,15034,45.19663257842979,0.9944877912815203,0.9389372542352049,0.063229160701232,0.05889633082835812
752,15054,45.21229377245035,0.991912483332785,0.9166761673570355,0.07783792067964512,0.08880974460628384
753,15074,45.18668973099844,0.9949766233651267,0.932987268822655,0.042362689757206265,0.09166277259748376
754,15094,45.191460745212254,0.9946695142517823,0.9257055210346601,0.0526311937764081,0.09595776415427174
755,15114,45.15711113224981,0.9960473481336265,0.9420590503576589,0.043490770181767,0.07239112910291517
756,15134,45.20200583935767,0.9942411274189166,0.9335632138089867,0.05947539630344981,0.07339817607857702
757,15154,45.228367340250344,0.9917556722668428,0.9245977748011542,0.062162771943751374,0.08864167845394019
758,15174,45.193725591367404,0.993484943241814,0.9055651062154695,0.045249095551759634,0.1436206920173014
759,15194,45.21755851727683,0.9921797210125501,0.9080656210371525,0.06254274820935608,0.12132600971633892
760,15214,45.206971809457826,0.9943929463073138,0.9243158598711226,0.04330154006285804,0.1080667401948968
761,15234,45.11768869811516,0.9964305277906514,0.9460180649517591,0.04324428593039879,0.06471958416608307
762,15254,45.1738183271536,0.994590361878836,0.9297216146188128,0.05944216838126859,0.08111460238110582
763,15274,45.19474633518764,0.9935011164655603,0.9220589987627669,0.060068956097332864,0.09581304637713337
764,15294,45.15558398070985,0.9954605502235567,0.9284981677724062,0.040617779208596105,0.1023858852465916
765,15314,45.188798152317126,0.9917301999222137,0.9142539523382593,0.07711169421687428,0.0943804011066069
766,15334,45.14020535411983,0.9958364962453983,0.930223718476025,0.0410835041059581,0.09846905894199193
767,15354,45.2136498788961,0.9940530779282155,0.9313682563912878,0.06164923029128151,0.07561425692614296
768,15374,45.167301850860134,0.9932928791745935,0.9152944685230049,0.05998298055372618,0.109428082400264
769,15394,45.22023299806928,0.9938062785888643,0.9290923093393505,0.05046014669623418,0.09135523462506488
770,15414,45.15968292958761,0.9961511961031541,0.9391401136752485,0.03807089563620959,0.08364887701329335
771,15434,45.18633567583333,0.996046007391565,0.9427580348497764,0.04324631856896104,0.07123761173148618
772,15454,45.23070024890395,0.989233450828575,0.9032158648582729,0.09297535467036289,0.10059291561309132
773,15474,45.169795276117526,0.9939251404165098,0.9201438307879533,0.06309997054183969,0.09661236788225383
774,15494,45.177847517313744,0.9952743446100143,0.9363254988050547,0.04814830974406832,0.07920069264582241
775,15514,45.17692638264453,0.9931431459134462,0.9202965789738425,0.07499320543903987,0.08441363661327501
776,15534,45.21438072116047,0.9943159139317266,0.9266334075397524,0.04911241328604149,0.09762077163445368
777,15554,45.191656304779684,0.9952117147811087,0.93256971245317,0.042167786079041474,0.09269278901461842
778,15574,45.08473584492102,0.9968290808589202,0.950851824794294,0.03964540648733807,0.05865094392407379
779,15594,45.109160401109065,0.9957889545874935,0.9295539424570419,0.04155870239717905,0.09933341268873701
780,15614,45.1376076545279,0.9952371906620558,0.9312016456991232,0.044919864172873726,0.09267684442887997
781,15634,45.17555675779365,0.9947663471558879,0.9264635788599902,0.04379399248708094,0.10327884979293873
782,15654,45.20525416455058,0.9919529973596253,0.9092986291800338,0.0579691695113639,0.12343357212856851
783,15674,45.195119272130704,0.9931646762660037,0.9234165745276405,0.0673180147726477,0.0858488361720712
784,15694,45.1920216165718,0.9923210695231643,0.9086368375856706,0.05859076512189647,0.12413555970676231
785,15714,45.187625760242604,0.9953039546795777,0.9275923799690082,0.043584794292184925,0.10123044576979862
786,15734,45.11716990850426,0.9968583743316983,0.944385293270037,0.03683394680525202,0.07439546665467398
787,15754,45.18428375193268,0.9951201648324798,0.9382914163704771,0.04444255270529857,0.07897461455374727
788,15774,45.181681715958675,0.9937650032650349,0.9290741081312583,0.06952999543211962,0.07232178830536379
789,15795,45.215006020247586,0.9906074211409461,0.911952506488629,0.09908918171516176,0.07700580530758017
790,15815,45.18993135714089,0.9938194525157165,0.9178879561954495,0.04442671058578179,0.11979737702331926
791,15835,45.195952183464826,0.9920120490269435,0.9152710279996876,0.0992636404550051,0.07019430354561951
792,15855,45.22569103370034,0.9903025905733162,0.902922329572466,0.06803106911320478,0.12612427174186308
793,15875,45.20306052160641,0.9944689914066525,0.9365654532137156,0.04958785161185453,0.07728124196071416
794,15895,45.1199378311807,0.9966872841145918,0.9486865009328329,0.045047744037708344,0.05757925409662587
795,15915,45.153767658123634,0.9945197315947083,0.9345513183420389,0.05783640339522219,0.07306095992070005
796,15935,45.17940603396603,0.9957086154973652,0.9321846611002609,0.03834186546247725,0.09728881233700107
797,15955,45.149346929244004,0.9965165758907423,0.9480913169351886,0.04097583141276344,0.06284153471685948
798,15975,45.20673817362336,0.9949515962025755,0.9398685791781993,0.05514086701316109,0.06512197463044037
799,15995,45.16153243593184,0.993920130077842,0.9257885139660503,0.07381244090348323,0.07461053116441613
800,16015,45.100096733527195,0.9961833960708046,0.939965821468328,0.054518232560795556,0.06555012450254841
801,16035,45.235795150941414,0.9880528452241807,0.9122226572798414,0.08492653475258864,0.09062815068772855
802,16055,45.217605853589696,0.9937843987802828,0.9267469526301108,0.0489392798708243,0.09756681486895408
803,16075,45.21028764089502,0.9910243398551373,0.9071931334875637,0.07344927945624277,0.11216445356862988
804,16095,45.20435650417834,0.9937714407763918,0.9321788815728516,0.05814050200334592,0.077501734850951
805,16115,45.143753376397974,0.9966940410679234,0.9473447040136072,0.04222882697905598,0.06308176499372962
806,16135,45.19746642207049,0.9944596377833026,0.931182797797338,0.057195108573563025,0.08043929583176074
807,16155,45.237435666502485,0.981673236019765,0.8727872989534968,0.13152605821263122,0.12289934388037521
808,16175,45.21350619608567,0.9935263042075022,0.9245194683252791,0.07579716592674374,0.07516389742269793
809,16195,45.106217953407864,0.9953181803475312,0.9257848152762965,0.044271845163752904,0.10415852428365405
810,16215,45.20257419189841,0.9936184826271534,0.9109095583074364,0.04609608508911349,0.13208479829601377
811,16235,45.19977757624723,0.9929157768548076,0.9141839366661163,0.07828212329934849,0.09335000336841894
812,16255,45.23306535315912,0.9833530325469018,0.8779013645381623,0.12937452606215158,0.11482274486152405
813,16275,45.18254701513423,0.9940702952008318,0.9297594427322234,0.07181984302005152,0.0686612715155015
814,16295,45.13607871278824,0.996349047812803,0.9426663669005567,0.041107716958142214,0.07355954924074434
815,16315,45.172712572175925,0.9961081076669275,0.9365662286934633,0.03927786217193323,0.08758968044114014
816,16335,45.16475218479149,0.9947366951065575,0.9314933709746354,0.0602067708787682,0.07680648717196126
817,16355,45.13748896597073,0.9970533005032625,0.9545428972047807,0.04479428446541675,0.04611992112502192
818,16375,45.18517371498217,0.9950588469244885,0.9333659805856058,0.06420410077974718,0.0690639380490412
819,16395,45.17414482055733,0.9955210039996498,0.9371150744760932,0.04510115442924308,0.08066869661857046
820,16415,45.222134359112566,0.9879025935932424,0.8917501067939112,0.10485483381011623,0.11164495260206128
821,16435,45.20334159819563,0.9938396939758234,0.9273397983958841,0.061230121281432986,0.08409028192679875
822,16455,45.14451324680981,0.9959531090915859,0.9423585212086838,0.04116515514372285,0.07411780243890956
823,16475,45.20835156343713,0.9931979179337653,0.910093152316521,0.0521900840790051,0.12762361128795305
824,16495,45.18768154449703,0.9951030776527393,0.9332285650017041,0.06365287367459042,0.06988999632200124
825,16515,45.124463680618355,0.9961534501954029,0.9420891212911826,0.048881412341108925,0.06694034507652591
826,16535,45.182979373978654,0.9952560488062381,0.9314184145401996,0.03989855453489674,0.0972646163847043
827,16555,45.16576031846444,0.9961712526663736,0.9403076453481981,0.04924770828406323,0.07013700101954057
828,16575,45.21712437852208,0.9929027293578365,0.9259540506878516,0.07699679927016828,0.07109509935412847
829,16595,45.09675189914099,0.9958910992007697,0.9332632505684826,0.05411188322391702,0.079361615639118
830,16615,45.19378187463015,0.9952862803195647,0.9292963908415508,0.045052665156960305,0.09635455315993818
831,16635,45.20987694515722,0.9923793760993272,0.9160238565588629,0.08343362388813992,0.08451866299413434
832,16655,45.14573397787976,0.9959189825564748,0.9403942100728866,0.04512590968206828,0.0740856701721587
